id,TryLine,ThrowsBlock,ExceptionType,FilePath,StartLine
11,"'-tryline","/** 
 * Consume and return the next token that must match one of the supplied values.
 * @param typeOptions the options for the type of the current token
 * @return the token that was consumed and that matches one of the supplied options
 * @throws ParsingException if the current token doesn't match the supplied value
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public String consumeAnyOf(int... typeOptions) throws IllegalStateException {
  if (completed) {
    throw new ParsingException(tokens.get(tokens.size() - 1).position(),No more content but was expecting one token of type  + Strings.join(|,typeOptions));
  }
  for (  int typeOption : typeOptions) {
    if (typeOption == ANY_TYPE || matches(typeOption)) {
      return consume();
    }
  }
  String found=currentToken().value();
  Position pos=currentToken().position();
  String fragment=generateFragment();
  String msg=Expecting  + Strings.join(|,typeOptions) +  at line + pos.line()+ , column + pos.column()+  but found '+ found+ ': + fragment;
  throw new ParsingException(pos,msg);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",744
12,"'-tryline","/** 
 * Consume and return the next token that must match one of the supplied values.
 * @param options the additional options for the value of the current token
 * @return the token that was consumed and that matches one of the supplied options
 * @throws ParsingException if the current token doesn't match the supplied value
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public String consumeAnyOf(String... options) throws IllegalStateException {
  if (completed) {
    throw new ParsingException(tokens.get(tokens.size() - 1).position(),No more content but was expecting one token of  + String.join(|,options));
  }
  for (  String option : options) {
    if (option == ANY_VALUE || matches(option)) {
      return consume();
    }
  }
  String found=currentToken().value();
  Position pos=currentToken().position();
  String fragment=generateFragment();
  String msg=Expecting  + String.join(|,options) +  at line + pos.line()+ , column + pos.column()+  but found '+ found+ ': + fragment;
  throw new ParsingException(pos,msg);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",771
13,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is consumed, and then stop. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeThrough(char expected) throws ParsingException, IllegalStateException {
  return consumeThrough(String.valueOf(expected),null);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",798
14,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is consumed, and then stop. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @param skipMatchingTokens the token that, if found, should result in skipping {@code expected} once for each occurrenceof  {@code skipMatchingTokens}; may be null
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeThrough(char expected,char skipMatchingTokens) throws ParsingException, IllegalStateException {
  return consumeThrough(String.valueOf(expected),String.valueOf(skipMatchingTokens));
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",814
15,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is consumed, and then stop. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeThrough(String expected) throws ParsingException, IllegalStateException {
  return consumeThrough(expected,null);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",832
16,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is consumed, and then stop. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @param skipMatchingTokens the token that, if found, should result in skipping {@code expected} once for each occurrenceof  {@code skipMatchingTokens}; may be null
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeThrough(String expected,String skipMatchingTokens) throws ParsingException, IllegalStateException {
  if (ANY_VALUE == expected) {
    consume();
    return this;
  }
  consumeUntil(expected,skipMatchingTokens);
  consume(expected);
  return this;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",848
17,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is found, and then stop before consuming that token. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeUntil(char expected) throws ParsingException, IllegalStateException {
  return consumeUntil(String.valueOf(expected),(String[])null);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",872
18,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is found, and then stop before consuming that token. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @param skipMatchingTokens the token that, if found, should result in skipping {@code expected} once for each occurrenceof  {@code skipMatchingTokens}
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeUntil(char expected,char skipMatchingTokens) throws ParsingException, IllegalStateException {
  return consumeUntil(String.valueOf(expected),String.valueOf(skipMatchingTokens));
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",888
19,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is found, and then stop before consuming that token. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeUntil(String expected) throws ParsingException, IllegalStateException {
  return consumeUntil(expected,(String[])null);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",906
20,"'-tryline","/** 
 * Attempt to consume all tokens until the specified token is found, and then stop before consuming that token. If it is not found, then the token stream is left untouched and a ParsingException is thrown. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param expected the token that is to be found
 * @param skipMatchingTokens the token that, if found, should result in skipping {@code expected} once for each occurrenceof  {@code skipMatchingTokens}; may be null
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if the specified token cannot be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeUntil(String expected,String... skipMatchingTokens) throws ParsingException, IllegalStateException {
  if (ANY_VALUE == expected) {
    consume();
    return this;
  }
  Marker start=mark();
  int remaining=0;
  while (hasNext()) {
    if (skipMatchingTokens != null && matchesAnyOf(skipMatchingTokens)) {
      ++remaining;
    }
    if (matches(expected)) {
      if (remaining == 0) {
        break;
      }
      --remaining;
    }
    consume();
  }
  if (completed) {
    rewind(start);
    throw new ParsingException(tokens.get(tokens.size() - 1).position(),No more content but was expecting to find  + expected);
  }
  return this;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",922
21,"'-tryline","/** 
 * Consume the token stream until one of the stop tokens or the end of the stream is found.
 * @param stopTokens the stop tokens; may not be null
 * @return this token stream instance so callers can chain together methods; never null
 * @throws ParsingException if none of the specified tokens can be found
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public TokenStream consumeUntilEndOrOneOf(String... stopTokens) throws ParsingException, IllegalStateException {
  while (hasNext()) {
    if (matchesAnyOf(stopTokens)) {
      break;
    }
    consume();
  }
  return this;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",963
22,"'-tryline","/** 
 * Attempt to consume this current token if it can be parsed as an integer, and return whether this method was indeed able to consume the token.
 * @param consumer the function that should be called with the integer value if the current token token could be parsed
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsumeInteger(IntConsumer consumer) throws IllegalStateException {
  if (completed) {
    throwNoMoreContent();
  }
  String value=currentToken().value();
  try {
    int result=Integer.parseInt(value);
    moveToNextToken();
    consumer.accept(result);
    return true;
  }
 catch (  NumberFormatException e) {
    return false;
  }
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",982
23,"'-tryline","/** 
 * Attempt to consume this current token if it can be parsed as a boolean, and return whether this method was indeed able to consume the token.
 * @param consumer the function that should be called with the boolean value if the current token token could be parsed
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsumeBoolean(BooleanConsumer consumer) throws IllegalStateException {
  if (completed) {
    throwNoMoreContent();
  }
  String value=currentToken().value();
  try {
    boolean result=Boolean.parseBoolean(value);
    moveToNextToken();
    consumer.accept(result);
    return true;
  }
 catch (  NumberFormatException e) {
    return false;
  }
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1008
24,"'-tryline","/** 
 * Attempt to consume this current token if it can be parsed as a long, and return whether this method was indeed able to consume the token.
 * @param consumer the function that should be called with the long value if the current token token could be parsed
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsumeLong(LongConsumer consumer) throws IllegalStateException {
  if (completed) {
    throwNoMoreContent();
  }
  String value=currentToken().value();
  try {
    long result=Long.parseLong(value);
    moveToNextToken();
    consumer.accept(result);
    return true;
  }
 catch (  NumberFormatException e) {
    return false;
  }
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1034
25,"'-tryline","/** 
 * Attempt to consume this current token if it matches the expected value, and return whether this method was indeed able to consume the token. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected value as a wildcard.</p>
 * @param expected the expected value of the current token
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(String expected) throws IllegalStateException {
  return canConsume(ANY_TYPE,expected);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1060
26,"'-tryline","/** 
 * Attempt to consume this current token if it matches the expected value, and return whether this method was indeed able to consume the token. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected value as a wildcard.</p>
 * @param type the expected type of the current token
 * @param expected the expected value of the current token
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(int type,String expected) throws IllegalStateException {
  if (!(matches(expected) && matches(type))) {
    return false;
  }
  moveToNextToken();
  return true;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1076
27,"'-tryline","/** 
 * Attempt to consume this current token if it is  {@link BasicTokenizer#WORD} and it matches the expected value,and return whether this method was indeed able to consume the token. <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected value as a wildcard.</p>
 * @param expected the expected value of the current token
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsumeWord(String expected) throws IllegalStateException {
  return canConsume(BasicTokenizer.WORD,expected);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1097
28,"'-tryline","/** 
 * Attempt to consume this current token if it matches the expected value, and return whether this method was indeed able to consume the token.
 * @param expected the expected value of the current token token
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(char expected) throws IllegalStateException {
  if (!matches(expected)) {
    return false;
  }
  moveToNextToken();
  return true;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1113
29,"'-tryline","/** 
 * Attempt to consume this current token if it matches the expected token type, and return whether this method was indeed able to consume the token. <p> The  {@link #ANY_TYPE ANY_TYPE} constant can be used in the expected type as a wildcard.</p>
 * @param expectedType the expected token type of the current token
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(int expectedType) throws IllegalStateException {
  if (!matches(expectedType)) {
    return false;
  }
  moveToNextToken();
  return true;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1130
30,"'-tryline","/** 
 * Attempt to consume this current token and the next tokens if and only if they match the expected values, and return whether this method was indeed able to consume all of the supplied tokens. <p> This is <i>not</i> the same as calling  {@link #canConsume(String)} for each of the supplied arguments, since this methodensures that <i>all</i> of the supplied values can be consumed. </p> <p> This method <i>is</i> equivalent to calling the following: <pre> if (tokens.matches(currentExpected, expectedForNextTokens)) { tokens.consume(currentExpected, expectedForNextTokens); } </pre> </p> <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param currentExpected the expected value of the current token
 * @param expectedForNextTokens the expected values fo the following tokens
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(String currentExpected,String... expectedForNextTokens) throws IllegalStateException {
  return canConsume(ANY_TYPE,currentExpected,expectedForNextTokens);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1150
31,"'-tryline","/** 
 * Attempt to consume this current token and the next tokens if and only if they match the expected type and values, and return whether this method was indeed able to consume all of the supplied tokens. <p> This is <i>not</i> the same as calling  {@link #canConsume(type String)} for each of the supplied arguments, since this methodensures that <i>all</i> of the supplied values can be consumed. </p> <p> This method <i>is</i> equivalent to calling the following: <pre> if (tokens.matches(currentExpected, expectedForNextTokens) && tokens.matches(type, type, ...)) { tokens.consume(currentExpected, expectedForNextTokens); } </pre> </p> <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param type the expect type of the tokens
 * @param currentExpected the expected value of the current token
 * @param expectedForNextTokens the expected values fo the following tokens
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(int type,String currentExpected,String... expectedForNextTokens) throws IllegalStateException {
  if (completed) {
    return false;
  }
  ListIterator<Token> iter=tokens.listIterator(tokenIterator.previousIndex());
  if (!iter.hasNext()) {
    return false;
  }
  Token token=iter.next();
  if (currentExpected != ANY_VALUE && !token.matches(type,currentExpected)) {
    return false;
  }
  for (  String nextExpected : expectedForNextTokens) {
    if (!iter.hasNext()) {
      return false;
    }
    token=iter.next();
    if (nextExpected == ANY_VALUE) {
      continue;
    }
    if (!token.matches(type,nextExpected)) {
      return false;
    }
  }
  this.tokenIterator=iter;
  this.currentToken=tokenIterator.hasNext() ? tokenIterator.next() : null;
  this.completed=this.currentToken == null;
  return true;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1185
32,"'-tryline","/** 
 * Attempt to consume this current token and the next tokens if and only if they are of  {@link BasicTokenizer#WORD} and match the expected values,and return whether this method was indeed able to consume all of the supplied tokens.
 * @param currentExpected the expected value of the current token
 * @param expectedForNextTokens the expected values fo the following tokens
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 * @see #canConsume(int,String,String...)
 */
public boolean canConsumeWords(String currentExpected,String... expectedForNextTokens) throws IllegalStateException {
  return canConsume(BasicTokenizer.WORD,currentExpected,expectedForNextTokens);
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1246
33,"'-tryline","/** 
 * Attempt to consume this current token and the next tokens if and only if they match the expected values, and return whether this method was indeed able to consume all of the supplied tokens. <p> This is <i>not</i> the same as calling  {@link #canConsume(String)} for each of the supplied arguments, since this methodensures that <i>all</i> of the supplied values can be consumed. </p> <p> This method <i>is</i> equivalent to calling the following: <pre> if (tokens.matches(currentExpected, expectedForNextTokens)) { tokens.consume(currentExpected, expectedForNextTokens); } </pre> </p> <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param nextTokens the expected values of the next tokens
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(String[] nextTokens) throws IllegalStateException {
  if (completed) {
    return false;
  }
  ListIterator<Token> iter=tokens.listIterator(tokenIterator.previousIndex());
  Token token=null;
  for (  String nextExpected : nextTokens) {
    if (!iter.hasNext()) {
      return false;
    }
    token=iter.next();
    if (nextExpected == ANY_VALUE) {
      continue;
    }
    if (!token.matches(nextExpected)) {
      return false;
    }
  }
  this.tokenIterator=iter;
  this.currentToken=tokenIterator.hasNext() ? tokenIterator.next() : null;
  this.completed=this.currentToken == null;
  return true;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1261
34,"'-tryline","/** 
 * Attempt to consume this current token and the next tokens if and only if they match the expected values, and return whether this method was indeed able to consume all of the supplied tokens. <p> This is <i>not</i> the same as calling  {@link #canConsume(String)} for each of the supplied arguments, since this methodensures that <i>all</i> of the supplied values can be consumed. </p> <p> This method <i>is</i> equivalent to calling the following: <pre> if (tokens.matches(currentExpected, expectedForNextTokens)) { tokens.consume(currentExpected, expectedForNextTokens); } </pre> </p> <p> The  {@link #ANY_VALUE ANY_VALUE} constant can be used in the expected values as a wildcard.</p>
 * @param nextTokens the expected values of the next tokens
 * @return true if the current token did match and was consumed, or false if the current token did not match and therefore wasnot consumed
 * @throws IllegalStateException if this method was called before the stream was {@link #start() started}
 */
public boolean canConsume(Iterable<String> nextTokens) throws IllegalStateException {
  if (completed) {
    return false;
  }
  ListIterator<Token> iter=tokens.listIterator(tokenIterator.previousIndex());
  Token token=null;
  for (  String nextExpected : nextTokens) {
    if (!iter.hasNext()) {
      return false;
    }
    token=iter.next();
    if (nextExpected == ANY_VALUE) {
      continue;
    }
    if (!token.matches(nextExpected)) {
      return false;
    }
  }
  this.tokenIterator=iter;
  this.currentToken=tokenIterator.hasNext() ? tokenIterator.next() : null;
  this.completed=this.currentToken == null;
  return true;
}
","java.lang.IllegalStateException","C:\Users\pavan\Downloads\debezium-master (1)\debezium-master\debezium-core\src\main\java\io\debezium\text\TokenStream.java",1313
